path,classification,target_path,rule_id,rationale,mode,size_bytes,git_blob_sha1,sha256
docs/history/releases/opt-b-reference-registry-0.1/REFERENCE_LEVEL_REGISTRY_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-reference-registry-0.1/REFERENCE_LEVEL_REGISTRY_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1557,613871fc34a9c5fc97613996d3b8dc0941f5eb54,048f86a4d84d3064cef1f9d729a7b8112b94ef2086057eca8d2b289b708a61e0
docs/history/releases/opt-b-reference-registry-0.1/REFERENCE_LEVEL_REGISTRY_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-reference-registry-0.1/REFERENCE_LEVEL_REGISTRY_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1094,7180879e4e7e84254b5fb0b70ed657afc36e3e10,c9962df1c9b5bf73f26351778da829ee3e8cab4fea92815d6e70f2ec6e13e1c6
docs/history/releases/opt-b-reference-registry-0.1/contracts/OVC_OPT_B_DETERMINISTIC_TERM_CONTRACTS_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-reference-registry-0.1/contracts/OVC_OPT_B_DETERMINISTIC_TERM_CONTRACTS_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,18694,f2d4579044a41d8c3b6d9b7740b9b70d5f602657,c3b3396389c11dc477d12a10b0706b9a8c95b755be657f9f2a256f3693d786fb
docs/history/releases/opt-b-relevance-0.2/OPERATOR_SEMANTIC_RATIFICATION_CHECKLIST.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-relevance-0.2/OPERATOR_SEMANTIC_RATIFICATION_CHECKLIST.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2180,846031ef7d0dfd7314bef383df0e01767400f479,cdd4a73b0157c33de34cde1f483aae3bc744ba75fc7d697dd8af9c632a57951a
docs/history/releases/opt-b-relevance-0.2/OVC_OPT_B_LEVEL_RELEVANCE_RETIREMENT_CONTRACT_v0_2.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-relevance-0.2/OVC_OPT_B_LEVEL_RELEVANCE_RETIREMENT_CONTRACT_v0_2.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4525,8ecd764137806907f6fd621fe73d177c0f3b39ec,5dfa45e831c327bfa31e182b812582d11ad899d897fed6765bdcf67464a7f873
docs/history/releases/opt-b-relevance-0.2/OVC_OPT_B_RELEVANCE_SEMANTIC_SENSITIVITY_REVIEW_v0_2.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-relevance-0.2/OVC_OPT_B_RELEVANCE_SEMANTIC_SENSITIVITY_REVIEW_v0_2.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4877,fa48df0db73df42f0cba3b48dde62036acbac34b,8312f66e10e2bec4cb8fa2ba15941513acbb67fdb04584800ebbb372319dc53a
docs/history/releases/opt-b-relevance-0.2/RELEVANCE_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-relevance-0.2/RELEVANCE_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1945,b921503d6f6c2524787b75291f7501e66fe60f35,d29665d31cc95c0c660afdc6a2e80ffae19db045aee79f0c36847604019b3015
docs/history/releases/opt-b-relevance-0.2/relevance_semantic_threshold_results.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-relevance-0.2/relevance_semantic_threshold_results.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,19348,90771e3b5ee5b4b52129a47dbafbb59751ca9dc5,7437a53b73218671c76ac114940cf56f950df542b122d44c9a59a5404e8df465
docs/history/releases/opt-b-state-0.3/B_STATE_0_3_OPERATOR_REVIEW_CHECKLIST.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/B_STATE_0_3_OPERATOR_REVIEW_CHECKLIST.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1345,8dac6f7aa54be61f1df0c8f1ae304c5e09ac5355,e6c732d8cf8dfead85d540eda8dfe4000da99fc104d537cab241de4d69e7c489
docs/history/releases/opt-b-state-0.3/B_STATE_0_3_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/B_STATE_0_3_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,34463,6ee9e59bc522f0e42705e2026a6c99b2c9eb6727,a59a4bec30c1559fee4843c0ce5fa5f6b4705db32b01331cf3ec27a37fbb270c
docs/history/releases/opt-b-state-0.3/B_STATE_0_3_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/B_STATE_0_3_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2865,5ea87597804ca0d7dd56631eaaef2fd7cc37e36a,b0aebdc9be5e7c3174b91f6debd57b9ef2ba8957ed4923284ef6890e2c6e8d3b
docs/history/releases/opt-b-state-0.3/B_STATE_0_3_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/B_STATE_0_3_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,432,b31cee28821045614e9a21c080c891d7c69dc601,db8da2b31bb5bcfd1f2b870e89d25f5721266098429f274a4c2bb277305c4669
docs/history/releases/opt-b-state-0.3/OVC_OPT_B_COMPLETE_REPLAY_INPUT_REPAIR_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/OVC_OPT_B_COMPLETE_REPLAY_INPUT_REPAIR_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1582,a7246d5fb99d303375d05e4d16ccf6bcdeb90f16,1f4f9faecb4a8453717306c4524f3559f1f6f38e9dc4ac6323833b5613ef2c02
docs/history/releases/opt-b-state-0.3/OVC_OPT_B_PARALLEL_AXIS_STATE_CONTRACT_v0_3.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/OVC_OPT_B_PARALLEL_AXIS_STATE_CONTRACT_v0_3.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3367,5e5aef9f8f9b48289eec1ac749768a48bdf7232d,720a0458e6f7bdde4a082430056c65d8027a46e47fe6eb6782cbfd130c0be40d
docs/history/releases/opt-b-state-0.3/OVC_OPT_B_STATE_v0_3_H1_COMPARISON_REPORT.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/OVC_OPT_B_STATE_v0_3_H1_COMPARISON_REPORT.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2406,fdaff72b7bea0ebedbfd1a5a6ed4e3f0bc93fe80,e035e4b40e8a174740c2d5bf52566f95bb3d6db84f3fa51017d89f5194a01390
docs/history/releases/opt-b-state-0.3/b_state_0_3_comparison_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3/b_state_0_3_comparison_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,29033,f1a2bb8b7ee7aca22065205f6a955864bc90738f,4d5d813ead71d6e5929c6bcf2853abfc4e2ea4bf96ae8578bfb7c82c4446485e
docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_OPERATOR_REVIEW_CHECKLIST.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_OPERATOR_REVIEW_CHECKLIST.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1291,e79173f1b9f2db890e42135610ab9dab9ee069bb,cdfd11165c6a893b75969d389ac1ccad7fb6a83ccf7e8b665656d434e654668f
docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,60838,d6cc141147ea6d5b8742ef081a03c320c1ae0cea,eda78023738239252b3c244e1a62a14aeb371153c6a26dc468a6b4fdf45bc61f
docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3898,099937b3475eae1dfca3bdad5ea896851cc40796,9af53165aaa2ffc2f1fcd653dfcfef348c442e0d73d05a13b3cee29b40e632fc
docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/B_STATE_0_3A_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,533,b08140a6ad903629c84a1af69fb31913722a5582,4f014dc6530d1fa6e7a9f4be829873f102a1f2af9ce6c13a73e634d1f15ce2c9
docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_ACCEPTANCE_RELATION_INVENTORY_CONTRACT_v0_3a.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_ACCEPTANCE_RELATION_INVENTORY_CONTRACT_v0_3a.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3071,d202ef3524e91aeb923578fc18983ab5bca2af80,d0673a29c8e871e5a93e2df1b7b49f2e5a80a888fd06bd7caf61cf6895a545be
docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_COMPLETE_REPLAY_INPUT_REPAIR_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_COMPLETE_REPLAY_INPUT_REPAIR_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1582,a7246d5fb99d303375d05e4d16ccf6bcdeb90f16,1f4f9faecb4a8453717306c4524f3559f1f6f38e9dc4ac6323833b5613ef2c02
docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_STATE_v0_3A_H1_REPLAY_REPORT.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/OVC_OPT_B_STATE_v0_3A_H1_REPLAY_REPORT.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2873,8c77e5624d509f4fbc8954d58095acb79ac897ec,2f66fbac9a0ff74e4441b5b01ef2b6d00bc57e5cd7b5edfdb1be74a6389175e2
docs/history/releases/opt-b-state-0.3a/b_state_0_3a_replay_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3a/b_state_0_3a_replay_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,53291,1a7e9653159571413684c10d70957bba27456041,24c87fda094c261df533203d90eaac3db57e37674a9b736a40b76c00126b9958
docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3A_REPRESENTATION_RATIFICATION_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3A_REPRESENTATION_RATIFICATION_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1605,92997e81866989ab99310b4c676389fb3d7efa2d,2aba7c8c67ee0eecdb577df6cfd9ff8a2e2e2c611e771cfa1f8d22fd490a13c9
docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFICATION_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFICATION_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1702,e7cc9316c399a04107028b0c74ed43948e9f6a9d,d6a348a4294f1d75e9163e0d37f9f522e89e011f040d07a0e5dfdee1ffcd2c2f
docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,22328,31d13ece7dad7da65d5ca231353dd706354db8f6,498f640c9a50e9222158ed0f4750ee0076b688db6f2fcf8d4014684e5baa7044
docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4227,2a1b9429de2ab92d1761c95c443941d0126dcf10,188de150519222f900fa2aacf1139fffcd2188fafb410060b90b42bc72767268
docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/B_STATE_0_3B_RATIFIED_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,407,8d8797316fd5c73f4ebf767fa4db2a11722f1629,1c75e71a67c0293d8960ba1512f160a1f5c361bd36025f0d4f07cb96d5c6c4fb
docs/history/releases/opt-b-state-0.3b-ratified/OVC_OPT_B_ACCEPTANCE_FRONTIER_STATE_CONTRACT_v0_3b.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/OVC_OPT_B_ACCEPTANCE_FRONTIER_STATE_CONTRACT_v0_3b.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2285,14a1e52d5cbbd853462c4d41067b478eaab79927,ae39b9c8e7c90cc936508ba03f2b49620206d41bf80ac7815d0e4ce91d889606
docs/history/releases/opt-b-state-0.3b-ratified/OVC_OPT_B_STATE_v0_3B_RATIFIED_H1_RELEASE_REPORT.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/OVC_OPT_B_STATE_v0_3B_RATIFIED_H1_RELEASE_REPORT.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,985,1726065c23d0a859d219aeee56d7d4a21fc4b62e,80c9c86f3bf70e13a7263408b1a2fdeff846429c2043ced9b6e2588b218ae4c2
docs/history/releases/opt-b-state-0.3b-ratified/b_state_0_3b_ratified_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-ratified/b_state_0_3b_ratified_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,17967,b6960bd13fa64cc9d6cbee04bb92983a2d07fd1b,9a3c18f09acf3e334def23abf28c9395a40cbb338abca37cd5671379533fb834
docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3A_REPRESENTATION_RATIFICATION_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3A_REPRESENTATION_RATIFICATION_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1605,92997e81866989ab99310b4c676389fb3d7efa2d,2aba7c8c67ee0eecdb577df6cfd9ff8a2e2e2c611e771cfa1f8d22fd490a13c9
docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_OPERATOR_REVIEW_CHECKLIST.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_OPERATOR_REVIEW_CHECKLIST.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,959,df68fb4c27ea81466322aab5030642811f685f33,fefeefab5bbfaaba1bca6836f802fb3f2fac539896d9101122b7d85edcdda790
docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,27939,e7721f84d2c24b18d7b9717f25cf53c2bc8b9e86,6bfbe73d894980b92a6ce1e846a778f6f1fa0708416f95eccf4fdb1eec6928ec
docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3379,dfcda0697e903961fbbb31691290761994155c6d,c58c6aea41b4c6422382b0b14b76a904844b6f3317d29f7d57c601eb00cbbd48
docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/B_STATE_0_3B_REVIEW_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,539,3240d48a97c14d87918ed1292ce5ac6e5d106e29,07f42b5c13dafdcda7c62b3d4049c7c1ebfc43d83789b455626b9b84e84fcb42
docs/history/releases/opt-b-state-0.3b-review/OVC_OPT_B_ACCEPTANCE_FRONTIER_SEMANTIC_REVIEW_CONTRACT_v0_3b.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/OVC_OPT_B_ACCEPTANCE_FRONTIER_SEMANTIC_REVIEW_CONTRACT_v0_3b.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1619,e9618b55b7e2d51df40db6b5ee96cbe5648c4e01,bf7aec7fa3e777173bcd3f7059d26a7108a264f5e5165c714668716ded42489f
docs/history/releases/opt-b-state-0.3b-review/OVC_OPT_B_STATE_v0_3B_ACCEPTANCE_FRONTIER_SEMANTIC_REVIEW.md,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/OVC_OPT_B_STATE_v0_3B_ACCEPTANCE_FRONTIER_SEMANTIC_REVIEW.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2887,11920222c0eca4ed2e3916803bbabab57bb1c985,7b04a9ee5c8cfc169b0a9abe95cd63547b7c8039e9a094d2ae1842093e8fe244
docs/history/releases/opt-b-state-0.3b-review/b_state_0_3b_semantic_review_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-b-state-0.3b-review/b_state_0_3b_semantic_review_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,23642,720a9fd8c13daa2c1fc6a319c17f727b98b89d44,8870099d45958c9c91b5d7c83db2261dbc6de7b646ab2b9f66dba47212c24efd
docs/history/releases/opt-c-anchor-0.1/B_STATE_0_3B_RATIFICATION_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/B_STATE_0_3B_RATIFICATION_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1702,e7cc9316c399a04107028b0c74ed43948e9f6a9d,d6a348a4294f1d75e9163e0d37f9f522e89e011f040d07a0e5dfdee1ffcd2c2f
docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,6144,65d4bd83763df2a5fdc1432d6f3360d40324876b,640bde7d357bed5ea2dff20f8be68d00f6d545558c24c062057a9feeef300205
docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2370,b6f0275b5bbc1816772bf53bbf26102b74fe239b,183b69334a7848169cb176e23666ff4d12034d9c3fdb6104d100478a4b109bd8
docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OPT_C_EVENT_ANCHOR_LEDGER_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,403,fa21f110da973e41c3c7bcd8674a51aa1256a4ff,d5aeadef421f51a746917d8f650b74d44c9d9f90db061afd10a8f1b0f3fd8355
docs/history/releases/opt-c-anchor-0.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-c-anchor-0.1/OVC_OPT_C_EVENT_ANCHOR_LEDGER_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OVC_OPT_C_EVENT_ANCHOR_LEDGER_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1063,6231c70090a954c0f8b9bfa604318e029b05bfa3,0e27eaea389930f4d1f9c20096e38cdbfc6084588a6f3d04479ad3ec7c9c13f4
docs/history/releases/opt-c-anchor-0.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-c-anchor-0.1/opt_c_event_anchor_ledger_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-anchor-0.1/opt_c_event_anchor_ledger_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3273,51fe4f1d196d3275d1700312ae46174848e27c0d,e32c1835ac1f14648d9d8c83578187cc9fcba9117b786b12787d72e1d93a08c4
docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,20265,bd192fd5324331464343ed9353d008318df1538d,13d3ff2daa78dbf31eec99ac987237c77d20e13ca5c10a09b62fad95357b76fd
docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2448,9d635190aa56eb8e325649410ef8508f6a51a170,e251f36adef2b048f04b912534082760b55a629fbb906f1419c58982c220dbfb
docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OPT_C_FORWARD_PATH_COVERAGE_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,435,f484b50bd325280a778818142c8e4e4ca0bd5df7,73d00b75a2930ad4db9866644167dc90c0265744fd3fdcf814684e7cc21a39f3
docs/history/releases/opt-c-coverage-0.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_AUDIT_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_AUDIT_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2406,5923bad445784f932dfb892c2e2ec83569b2ef39,0cc3539512c02392788b3bc204f7eac9a691b2537159ef78e62ed120dbfdfe9a
docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1738,7cfa2a1cc1196eca24afac56fd98dcef4a087bd3,73f6f5ffb8efe1a963aa293ed608437d3ae5bb89dba04bd2f758c940d3fc4180
docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-c-coverage-0.1/opt_c_forward_path_coverage_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-coverage-0.1/opt_c_forward_path_coverage_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,16514,dc6c374e4718f5af4032a4957ccea84a78514cfa,84c7ed4ad5ae989e3ec2b8c5e5428cf0eb0f289823b189cef53de8bc7daff0eb
docs/history/releases/opt-c-measure-0.1.1/OPT_C_MEASURE_0_1_1_FRONTIER_NULLABILITY_REPAIR_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OPT_C_MEASURE_0_1_1_FRONTIER_NULLABILITY_REPAIR_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,733,6bc8fdd84cb36d2540d0219b636095d165ba095b,a9dd18e88a545f44c4746b1696ec3aaa050fe0eadb92093f6060f8c7d2b36c0b
docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,17924,737164fab51596816b29e0dafeee56f7fda6870d,10ba19574a9bc1bb882bdd9fbdbec6b2311c486d5217d9d6ac0333daa97ada82
docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3391,352de343c04914265944092e4d92ee8cb54bf65f,ba62b2229acb611d3de32505b5b2392da03f1fb6cbf09d8fe7c6bd4573dc7572
